time,JP01MY,JP03MY,JP06MY,JP01Y,JP02Y,JP05Y,JP07Y,JP10Y,JP20Y,JP30Y
1552338000,,-0.125,-0.149,-0.147,-0.149,-0.156,-0.15800001,-0.03,0.41,0.59500003
1552424400,,-0.13,-0.149,-0.152,-0.155,-0.16500001,-0.17,-0.043,0.39899999,0.574
1552510800,,-0.14,-0.149,-0.15700001,-0.15000001,-0.16599999,-0.169,-0.04,0.39899999,0.56900001
1552597200,,-0.14,-0.148,-0.155,-0.16,-0.16500001,-0.16500001,-0.037,0.40400001,0.57700002
1552856400,,-0.14,-0.154,-0.15700001,-0.155,-0.16599999,-0.16500001,-0.036,0.40000001,0.579
1552942800,,-0.155,-0.15800001,-0.15899999,-0.16,-0.167,-0.17200001,-0.044,0.389,0.56
1553029200,,-0.15000001,-0.17399999,-0.162,-0.16,-0.161,-0.15700001,-0.035,0.39899999,0.57200003
1553202000,,-0.15000001,-0.18000001,-0.175,-0.175,-0.186,-0.185,-0.071,0.359,0.52499998
1553461200,,-0.15000001,-0.189,-0.182,-0.18000001,-0.192,-0.191,-0.082,0.34400001,0.505
1553547600,,-0.15000001,-0.182,-0.171,-0.16500001,-0.175,-0.175,-0.063,0.37,0.54000002
1553634000,,-0.17,-0.17900001,-0.168,-0.168,-0.177,-0.182,-0.067,0.36199999,0.53500003
1553720400,,-0.15000001,-0.183,-0.175,-0.175,-0.192,-0.20299999,-0.092,0.33399999,0.495
1553806800,,-0.15000001,-0.15899999,-0.17399999,-0.176,-0.199,-0.204,-0.091,0.33899999,0.5
1554066000,,-0.16,-0.162,-0.167,-0.17,-0.18700001,-0.189,-0.075,0.354,0.52200001
1554152400,,-0.125,-0.162,-0.155,-0.154,-0.17200001,-0.175,-0.064,0.35499999,0.52200001
1554238800,,-0.125,-0.162,-0.15099999,-0.154,-0.168,-0.17,-0.047,0.36399999,0.51599997
1554325200,,-0.125,-0.162,-0.15000001,-0.156,-0.164,-0.164,-0.041,0.36899999,0.51800001
1554411600,,-0.14,-0.15800001,-0.148,-0.152,-0.156,-0.153,-0.031,0.37900001,0.54900002
1554670800,,-0.125,-0.156,-0.147,-0.14399999,-0.155,-0.16,-0.035,0.359,0.54500002
1554757200,,-0.15000001,-0.219,-0.15899999,-0.161,-0.168,-0.16599999,-0.047,0.35499999,0.53799999
1554843600,,-0.18000001,-0.199,-0.15800001,-0.155,-0.16,-0.16500001,-0.045,0.354,0.53899997
1554930000,,-0.19,-0.19400001,-0.163,-0.16500001,-0.171,-0.17200001,-0.058,0.345,0.514
1555016400,,-0.19,-0.19400001,-0.163,-0.155,-0.16,-0.155,-0.04,0.375,0.52999997
1555275600,,-0.16500001,-0.17399999,-0.168,-0.16,-0.156,-0.14399999,-0.028,0.37900001,0.55000001
1555362000,,-0.18000001,-0.19400001,-0.161,-0.15000001,-0.14399999,-0.13,-0.021,0.37,0.54400003
1555448400,,-0.16500001,-0.19400001,-0.15800001,-0.14399999,-0.134,-0.117,-0.007,0.405,0.57499999
1555534800,,-0.175,-0.169,-0.163,-0.155,-0.15099999,-0.14,-0.03,0.38,0.55900002
1555621200,,-0.175,-0.193,-0.162,-0.15099999,-0.152,-0.13500001,-0.027,0.39300001,0.58899999
1555880400,,-0.14,-0.193,-0.162,-0.148,-0.15000001,-0.13699999,-0.029,0.39199999,0.583
1555966800,,-0.145,-0.17200001,-0.15800001,-0.148,-0.15099999,-0.139,-0.03,0.38299999,0.57099998
1556053200,,-0.16500001,-0.148,-0.15899999,-0.148,-0.15700001,-0.15000001,-0.04,0.373,0.56099999
1556139600,,-0.13,-0.148,-0.156,-0.148,-0.155,-0.146,-0.03,0.39399999,0.583
1556226000,,-0.16,-0.18099999,-0.152,-0.14,-0.155,-0.145,-0.035,0.37900001,0.57499999
1557176400,,-0.13,-0.139,-0.155,-0.153,-0.16599999,-0.15800001,-0.051,0.36899999,0.54299998
1557262800,,-0.155,-0.12899999,-0.156,-0.155,-0.164,-0.155,-0.051,0.359,0.53299999
1557349200,,-0.13,-0.126,-0.15800001,-0.15700001,-0.16500001,-0.15800001,-0.049,0.36899999,0.53299999
1557435600,,-0.13,-0.149,-0.15899999,-0.15800001,-0.16500001,-0.156,-0.047,0.37400001,0.53799999
1557694800,,-0.13,-0.15000001,-0.15700001,-0.156,-0.163,-0.15700001,-0.048,0.37900001,0.54299998
1557781200,,-0.13,-0.15000001,-0.15800001,-0.15800001,-0.16,-0.156,-0.05,0.36899999,0.53600001
1557867600,,-0.155,-0.155,-0.15800001,-0.15800001,-0.164,-0.15899999,-0.052,0.359,0.52999997
1557954000,,-0.13,-0.139,-0.16,-0.16,-0.169,-0.16500001,-0.062,0.354,0.51300001
1558040400,,-0.13,-0.139,-0.16,-0.15899999,-0.164,-0.156,-0.056,0.359,0.528
1558299600,,-0.13,-0.139,-0.15899999,-0.154,-0.15800001,-0.14300001,-0.044,0.37400001,0.54799998
1558386000,,-0.145,-0.15800001,-0.156,-0.156,-0.161,-0.147,-0.047,0.36300001,0.53600001
1558472400,,-0.13,-0.139,-0.14399999,-0.14,-0.15000001,-0.14,-0.04,0.354,0.53399998
1558558800,,-0.13,-0.139,-0.153,-0.153,-0.16500001,-0.15800001,-0.06,0.34400001,0.51300001
1558645200,,-0.13,-0.154,-0.15000001,-0.14399999,-0.16,-0.155,-0.06,0.33899999,0.51499999
1558904400,,-0.14,-0.168,-0.155,-0.156,-0.169,-0.164,-0.068,0.33399999,0.50800002
1558990800,,-0.13,-0.15700001,-0.155,-0.162,-0.177,-0.17299999,-0.074,0.329,0.49000001
1559077200,,-0.15000001,-0.162,-0.161,-0.17299999,-0.189,-0.19,-0.091,0.30899999,0.46799999
1559163600,,-0.13,-0.139,-0.15800001,-0.164,-0.17900001,-0.18000001,-0.081,0.31900001,0.48300001
1559250000,,-0.15000001,-0.139,-0.163,-0.17299999,-0.193,-0.19499999,-0.096,0.29699999,0.458
1559509200,,-0.15000001,-0.17299999,-0.15800001,-0.178,-0.197,-0.19499999,-0.094,0.29899999,0.461
1559595600,,-0.145,-0.139,-0.162,-0.18700001,-0.206,-0.20299999,-0.104,0.287,0.44299999
1559682000,,-0.15000001,-0.149,-0.18000001,-0.21799999,-0.242,-0.23100001,-0.124,0.266,0.41800001
1559768400,,-0.13,-0.139,-0.17200001,-0.206,-0.235,-0.226,-0.121,0.26199999,0.40799999
1559854800,,-0.13,-0.139,-0.17200001,-0.197,-0.23,-0.223,-0.118,0.26899999,0.38600001
1560114000,,-0.13,-0.17399999,-0.17200001,-0.193,-0.229,-0.227,-0.12,0.244,0.35600001
1560200400,,-0.13500001,-0.12899999,-0.17,-0.189,-0.21600001,-0.21600001,-0.11,0.25,0.35800001
1560286800,,-0.13500001,NaN,-0.17299999,-0.193,-0.22,-0.223,-0.114,0.244,0.33899999
1560373200,,-0.14,-0.16,-0.176,-0.198,-0.22499999,-0.221,-0.113,0.25600001,0.368
1560459600,,-0.13,-0.13,-0.17399999,-0.20100001,-0.23199999,-0.23,-0.13,0.249,0.36700001
1560718800,,-0.13,-0.13,-0.168,-0.19599999,-0.22400001,-0.219,-0.123,0.242,0.37099999
1560805200,,-0.13,-0.16,-0.175,-0.20100001,-0.23100001,-0.23,-0.134,0.23,0.35499999
1560891600,,-0.125,-0.19,-0.18700001,-0.211,-0.235,-0.235,-0.13500001,0.223,0.34
1560978000,,-0.125,-0.15000001,-0.206,-0.23100001,-0.25999999,-0.25999999,-0.163,0.186,0.301
1561064400,,-0.12,-0.19,-0.20900001,-0.22499999,-0.25999999,-0.249,-0.155,0.20900001,0.33500001
1561323600,,-0.12,-0.15000001,-0.213,-0.23100001,-0.25999999,-0.252,-0.154,0.21799999,0.34799999
1561410000,,-0.125,-0.19499999,-0.207,-0.22499999,-0.259,-0.252,-0.154,0.21799999,0.345
1561496400,,-0.125,-0.19,-0.20100001,-0.215,-0.25299999,-0.243,-0.14300001,0.23899999,0.37
1561582800,,NaN,NaN,-0.199,-0.211,-0.24699999,-0.241,-0.142,0.248,0.38800001
1561669200,,NaN,NaN,-0.205,-0.22,-0.255,-0.25600001,-0.16,0.223,0.35800001
1561928400,,-0.095,-0.15000001,-0.20299999,-0.22,-0.24600001,-0.243,-0.146,0.23800001,0.37799999
1562014800,,-0.095,-0.15000001,-0.20100001,-0.21600001,-0.23800001,-0.23899999,-0.145,0.242,0.37900001
1562101200,,-0.095,-0.15000001,-0.204,-0.221,-0.25099999,-0.25799999,-0.15099999,0.21600001,0.34900001
1562187600,,-0.105,-0.16500001,-0.199,-0.21699999,-0.25099999,-0.25999999,-0.15700001,0.20299999,0.33700001
1562274000,,-0.1,-0.15000001,-0.189,-0.199,-0.23999999,-0.25,-0.155,0.20999999,0.34400001
1562533200,,-0.125,-0.145,-0.189,-0.20200001,-0.235,-0.243,-0.146,0.215,0.354
1562619600,,-0.11,-0.125,-0.184,-0.19400001,-0.22400001,-0.236,-0.14,0.212,0.34299999
1562706000,,-0.11,-0.15000001,-0.17200001,-0.183,-0.208,-0.215,-0.115,0.241,0.375
1562792400,,-0.11,-0.15000001,-0.17900001,-0.19,-0.221,-0.23100001,-0.138,0.222,0.35800001
1562878800,,-0.12,-0.20999999,-0.169,-0.18099999,-0.207,-0.211,-0.117,0.24600001,0.38499999
1563224400,,-0.14,-0.23999999,-0.17299999,-0.185,-0.213,-0.215,-0.12,0.242,0.38299999
1563310800,,-0.12,-0.20999999,-0.175,-0.18700001,-0.20999999,-0.215,-0.121,0.237,0.375
1563397200,,-0.12,-0.22499999,-0.182,-0.19599999,-0.22499999,-0.22499999,-0.133,0.23,0.36700001
1563483600,,-0.12,-0.22499999,-0.175,-0.19,-0.22,-0.22,-0.125,0.245,0.38499999
1563742800,,-0.12,-0.25,-0.183,-0.2,-0.23100001,-0.23100001,-0.138,0.23199999,0.37799999
1563829200,,-0.12,-0.22499999,-0.18099999,-0.20200001,-0.234,-0.23999999,-0.146,0.222,0.37
1563915600,,-0.12,-0.25,-0.184,-0.20100001,-0.23199999,-0.241,-0.149,0.21799999,0.35699999
1564002000,,-0.12,-0.25,-0.18799999,-0.211,-0.237,-0.24699999,-0.152,0.213,0.35299999
1564088400,,-0.11,-0.22499999,-0.18799999,-0.211,-0.235,-0.245,-0.15099999,0.214,0.359
1564347600,,-0.115,-0.25,-0.185,-0.208,-0.23100001,-0.242,-0.145,0.22,0.36899999
1564434000,,-0.11,-0.22499999,-0.18700001,-0.211,-0.241,-0.25,-0.152,0.213,0.36000001
1564520400,,-0.115,-0.25,-0.18099999,-0.205,-0.241,-0.25,-0.155,0.206,0.35299999
1564606800,,-0.1,-0.245,-0.168,-0.186,-0.22,-0.227,-0.131,0.22400001,0.37
1564693200,,-0.09,-0.245,-0.186,-0.206,-0.252,-0.26199999,-0.167,0.18000001,0.324
1564952400,,-0.1,-0.22499999,-0.192,-0.215,-0.27500001,-0.287,-0.19400001,0.149,0.287
1565038800,,-0.09,-0.245,-0.193,-0.219,-0.27200001,-0.28099999,-0.18099999,0.164,0.30899999
1565125200,,-0.09,-0.22499999,-0.199,-0.235,-0.28400001,-0.30199999,-0.19499999,0.142,0.278
1565211600,,-0.09,-0.185,-0.204,-0.23899999,-0.28,-0.303,-0.19,0.13699999,0.26699999
1565298000,,-0.1,-0.205,-0.22,-0.266,-0.30000001,-0.331,-0.21799999,0.099,0.22400001
1565643600,,-0.105,-0.20999999,-0.236,-0.28400001,-0.315,-0.34999999,-0.234,0.075,0.185
1565730000,,-0.1,-0.185,-0.227,-0.27000001,-0.301,-0.336,-0.22,0.089,0.197
1565816400,,-0.11,-0.22499999,-0.235,-0.278,-0.31299999,-0.347,-0.234,0.072,0.169
1565902800,,-0.1,-0.235,-0.233,-0.27599999,-0.315,-0.34099999,-0.23100001,0.087,0.186
1566162000,,-0.13,-0.23999999,-0.23999999,-0.28,-0.315,-0.338,-0.222,0.105,0.214
1566248400,,-0.1,-0.2,-0.25400001,-0.29300001,-0.331,-0.35299999,-0.23899999,0.092,0.19400001
1566334800,,-0.13500001,-0.23999999,-0.259,-0.29899999,-0.333,-0.34799999,-0.235,0.088,0.18700001
1566421200,,-0.12,-0.22499999,-0.26199999,-0.30399999,-0.336,-0.35299999,-0.23999999,0.089,0.19400001
1566507600,,-0.12,-0.22499999,-0.26300001,-0.29499999,-0.32800001,-0.345,-0.234,0.103,0.207
1566766800,,-0.155,-0.245,-0.27700001,-0.315,-0.352,-0.37400001,-0.26499999,0.07,0.16599999
1566853200,,-0.15000001,-0.245,-0.271,-0.29899999,-0.34099999,-0.37099999,-0.26499999,0.069,0.164
1566939600,,-0.155,-0.25999999,-0.26800001,-0.30500001,-0.347,-0.37900001,-0.27500001,0.064,0.15899999
1567026000,,-0.155,-0.25999999,-0.27399999,-0.30599999,-0.34900001,-0.377,-0.278,0.061,0.142
1567112400,,-0.16,-0.28,-0.26300001,-0.30399999,-0.34999999,-0.375,-0.273,0.053,0.146
1567371600,,-0.14,-0.27000001,-0.25099999,-0.29800001,-0.347,-0.37099999,-0.26499999,0.061,0.149
1567458000,,-0.15000001,-0.27000001,-0.25299999,-0.292,-0.345,-0.384,-0.28099999,0.032,0.111
1567544400,,-0.14,-0.25,-0.255,-0.296,-0.34599999,-0.37599999,-0.28,0.039,0.118
1567630800,,-0.14,-0.25,-0.25099999,-0.28600001,-0.329,-0.35800001,-0.26199999,0.063,0.141
1567717200,,-0.16,-0.25,-0.26800001,-0.301,-0.336,-0.34900001,-0.244,0.106,0.20900001
1567976400,,-0.14,-0.25,-0.27700001,-0.31,-0.34200001,-0.35299999,-0.25,0.109,0.228
1568062800,,-0.14,-0.25,-0.266,-0.289,-0.31900001,-0.33500001,-0.227,0.146,0.278
1568149200,,-0.14,-0.25,-0.25799999,-0.273,-0.28600001,-0.30399999,-0.2,0.15899999,0.287
1568235600,,-0.14,-0.25,-0.266,-0.27900001,-0.30000001,-0.315,-0.20999999,0.15899999,0.294
1568322000,,-0.1,-0.22499999,-0.242,-0.24600001,-0.255,-0.26300001,-0.15700001,0.20200001,0.33899999
1568667600,,-0.1,-0.22499999,-0.23999999,-0.24699999,-0.259,-0.26499999,-0.155,0.212,0.35100001
1568754000,,-0.1,-0.245,-0.25600001,-0.27200001,-0.29300001,-0.30199999,-0.189,0.191,0.32600001
1568840400,,-0.1,-0.25,-0.27700001,-0.29699999,-0.32300001,-0.33199999,-0.21699999,0.178,0.324
1568926800,,-0.1,-0.25,-0.28299999,-0.30199999,-0.333,-0.331,-0.215,0.189,0.352
1569272400,,-0.1,-0.29499999,-0.29499999,-0.31900001,-0.35499999,-0.35800001,-0.23800001,0.182,0.34799999
1569358800,,-0.13500001,-0.30000001,-0.31299999,-0.338,-0.38,-0.389,-0.25600001,0.17900001,0.35800001
1569445200,,-0.1,-0.25,-0.30599999,-0.32800001,-0.36700001,-0.37900001,-0.24699999,0.17,0.336
1569531600,,-0.1,-0.27500001,-0.30000001,-0.31299999,-0.345,-0.37,-0.22400001,0.169,0.33500001
1569790800,,-0.38,-0.30500001,-0.29899999,-0.31799999,-0.34999999,-0.35100001,-0.214,0.206,0.36500001
1569877200,,-0.38,-0.285,-0.27500001,-0.287,-0.29100001,-0.28200001,-0.153,0.25,0.41299999
1569963600,,-0.38,-0.285,-0.28999999,-0.30500001,-0.324,-0.32100001,-0.16500001,0.23,0.39399999
1570050000,,-0.37,-0.27500001,-0.30199999,-0.32100001,-0.354,-0.35299999,-0.19400001,0.191,0.354
1570136400,,-0.30000001,-0.27500001,-0.30000001,-0.31999999,-0.35499999,-0.359,-0.2,0.19400001,0.36500001
1570395600,,-0.30000001,-0.27500001,-0.30500001,-0.331,-0.375,-0.37400001,-0.223,0.18099999,0.361
1570482000,,-0.30000001,-0.27500001,-0.29300001,-0.31900001,-0.35800001,-0.35800001,-0.20299999,0.199,0.37599999
1570568400,,-0.30000001,-0.27500001,-0.292,-0.31400001,-0.35100001,-0.35100001,-0.2,0.206,0.384
1570654800,,-0.30000001,-0.27500001,-0.28799999,-0.31,-0.34599999,-0.35100001,-0.205,0.198,0.36300001
1570741200,,-0.30000001,-0.27500001,-0.27900001,-0.29100001,-0.31299999,-0.32499999,-0.18000001,0.20999999,0.38800001
1571086800,,-0.22499999,-0.22499999,-0.271,-0.28,-0.29699999,-0.30599999,-0.169,0.21799999,0.38999999
1571173200,,-0.27900001,-0.24150001,-0.259,-0.264,-0.28400001,-0.3035,-0.16,0.22,0.38949999
1571259600,,-0.27900001,-0.24150001,-0.244,-0.248,-0.27200001,-0.2965,-0.15099999,0.223,0.389
1571346000,,-0.219,-0.23899999,-0.23,-0.229,-0.255,-0.292,-0.14,0.23,0.40000001
1571605200,,-0.20649999,-0.23649999,-0.236,-0.236,-0.26199999,-0.27500001,-0.126,0.255,0.41850001
1571778000,,-0.20900001,-0.22400001,-0.23999999,-0.244,-0.27000001,-0.28850001,-0.139,0.244,0.40200001
1571864400,,-0.22400001,-0.22400001,-0.23800001,-0.244,-0.27200001,-0.2915,-0.141,0.237,0.391
1571950800,,-0.199,-0.20649999,-0.214,-0.22499999,-0.255,-0.28299999,-0.13500001,0.24600001,0.38949999
1572210000,,-0.199,-0.234,-0.20200001,-0.207,-0.243,-0.25650001,-0.123,0.25999999,0.40000001
1572296400,,-0.199,-0.229,-0.19499999,-0.20299999,-0.235,-0.2445,-0.111,0.2665,0.41949999
1572382800,,-0.184,-0.30149999,-0.199,-0.215,-0.23999999,-0.25049999,-0.115,0.2545,0.40849999
1572469200,,-0.184,-0.30149999,-0.21799999,-0.23800001,-0.26899999,-0.28049999,-0.147,0.2145,0.37400001
1572555600,,-0.1715,-0.30649999,-0.24600001,-0.26899999,-0.30599999,-0.317,-0.184,0.1875,0.33899999
1572904800,,-0.15899999,-0.29899999,-0.21799999,-0.23,-0.257,-0.2525,-0.117,0.244,0.38249999
1572991200,,-0.1455,-0.2615,-0.17399999,-0.189,-0.20999999,-0.207,-0.084,0.25999999,0.39950001
1573077600,,-0.169,-0.189,-0.17200001,-0.183,-0.199,-0.19,-0.074,0.27700001,0.41499999
1573164000,,-0.199,-0.189,-0.167,-0.177,-0.18099999,-0.177,-0.06,0.29499999,0.44100001
1573423200,,-0.199,-0.19400001,-0.18099999,-0.189,-0.191,-0.1855,-0.063,0.29499999,0.447
1573509600,,-0.28150001,-0.17399999,-0.16500001,-0.167,-0.161,-0.14650001,-0.029,0.322,0.4765
1573596000,,-0.214,-0.204,-0.185,-0.189,-0.176,-0.168,-0.044,0.30849999,0.461
1573682400,,-0.28150001,-0.2825,-0.19,-0.197,-0.19,-0.19599999,-0.072,0.28999999,0.43799999
1573768800,,-0.294,-0.2825,-0.189,-0.185,-0.17,-0.191,-0.06,0.2985,0.45199999
1574028000,,-0.219,-0.214,-0.20299999,-0.20100001,-0.191,-0.205,-0.079,0.28749999,0.43900001
1574114400,,-0.199,-0.289,-0.20200001,-0.2,-0.199,-0.2085,-0.084,0.28200001,0.4355
1574200800,,-0.219,-0.20900001,-0.20299999,-0.208,-0.21600001,-0.2305,-0.109,0.255,0.40450001
1574287200,,-0.2115,-0.2915,-0.192,-0.191,-0.20200001,-0.21950001,-0.108,0.24150001,0.3915
1574373600,,-0.3265,-0.2915,-0.182,-0.18000001,-0.185,-0.19499999,-0.079,0.27399999,0.42050001
1574632800,,-0.20649999,-0.2915,-0.17900001,-0.183,-0.19,-0.19949999,-0.082,0.27500001,0.43149999
1574719200,,-0.204,-0.2915,-0.178,-0.184,-0.197,-0.215,-0.095,0.25299999,0.4075
1574805600,,-0.19400001,-0.2915,-0.17900001,-0.193,-0.20999999,-0.234,-0.108,0.234,0.38550001
1574892000,,-0.19149999,-0.28999999,-0.15899999,-0.177,-0.186,-0.211,-0.088,0.248,0.39950001
1574978400,,-0.169,-0.204,-0.15899999,-0.17200001,-0.18000001,-0.198,-0.077,0.252,0.405
1575237600,,-0.1415,-0.2775,-0.154,-0.161,-0.15099999,-0.1595,-0.041,0.27649999,0.42699999
1575324000,,-0.154,-0.204,-0.149,-0.149,-0.134,-0.1495,-0.025,0.2845,0.43599999
1575410400,,-0.139,-0.2775,-0.152,-0.155,-0.147,-0.1645,-0.04,0.26899999,0.42300001
1575496800,,-0.234,-0.27700001,-0.15000001,-0.15000001,-0.142,-0.15700001,-0.029,0.271,0.419
1575583200,,-0.204,-0.25400001,-0.134,-0.12,-0.105,-0.1305,-0.005,0.28999999,0.433
1575842400,,-0.089,-0.20649999,-0.134,-0.12,-0.101,-0.115,-0.008,0.29049999,0.43799999
1575928800,,-0.109,-0.109,-0.131,-0.114,-0.102,-0.124,-0.018,0.27849999,0.41800001
1576015200,,-0.139,-0.119,-0.127,-0.11,-0.095,-0.1065,0.001,0.29350001,0.4285
1576101600,,-0.139,-0.12899999,-0.13500001,-0.124,-0.117,-0.1155,-0.014,0.29100001,0.43200001
1576188000,,-0.13150001,-0.125,-0.14,-0.12800001,-0.125,-0.121,-0.02,0.2845,0.41850001
1576447200,,-0.13150001,-0.1275,-0.139,-0.127,-0.118,-0.1155,-0.012,0.2825,0.40849999
1576533600,,-0.13,-0.12899999,-0.139,-0.12,-0.105,-0.1045,-0.007,0.28549999,0.40349999
1576620000,,-0.164,-0.154,-0.142,-0.121,-0.106,-0.1135,-0.015,0.28400001,0.40849999
1576706400,,-0.22400001,-0.124,-0.132,-0.106,-0.087,-0.0885,0.004,0.294,0.41800001
1576792800,,-0.22400001,-0.1225,-0.098,-0.085,-0.077,-0.075,0.02,0.30849999,0.43700001
1577052000,,-0.109,-0.14399999,-0.11,-0.095,-0.078,-0.0745,0.007,0.30950001,0.43799999
1577138400,,-0.089,-0.109,-0.11,-0.096,-0.086,-0.079,0.002,0.31349999,0.447
1577224800,,-0.109,-0.14399999,-0.122,-0.116,-0.111,-0.112,-0.023,0.28099999,0.41499999
1577311200,,-0.109,-0.14399999,-0.122,-0.115,-0.115,-0.1085,-0.016,0.29499999,0.43200001
1577397600,,-0.0865,-0.1065,-0.097,-0.11,-0.117,-0.1,-0.006,0.28999999,0.4235
1577656800,,-0.0865,-0.1065,-0.121,-0.12800001,-0.125,-0.101,-0.012,0.27649999,0.41049999
1578261600,,-0.109,-0.14399999,-0.13,-0.13600001,-0.13500001,-0.1195,-0.028,0.264,0.3985
1578348000,,-0.099,-0.14399999,-0.114,-0.117,-0.106,-0.091,-0.004,0.29100001,0.43099999
1578434400,,-0.1015,-0.1165,-0.114,-0.124,-0.114,-0.102,-0.007,0.27700001,0.4145
1578520800,,-0.124,-0.1215,-0.116,-0.12800001,-0.106,-0.0885,0.006,0.28999999,0.428
1578607200,,-0.1215,-0.149,-0.124,-0.13500001,-0.109,-0.0915,0.009,0.2895,0.43650001
1578952800,,-0.119,-0.149,-0.116,-0.125,-0.088,-0.0735,0.013,0.30050001,0.44499999
1579039200,,-0.124,-0.124,-0.118,-0.122,-0.091,-0.08,0.007,0.3035,0.44600001
1579125600,,-0.211,-0.14399999,-0.121,-0.124,-0.09,-0.08,0.011,0.3075,0.4515
1579212000,,-0.1115,-0.14399999,-0.122,-0.119,-0.096,-0.09,0.004,0.30450001,0.4515
1579471200,,-0.12899999,-0.12899999,-0.12,-0.125,-0.091,-0.08,0.014,0.31900001,0.4655
1579557600,,-0.12899999,-0.12899999,-0.12,-0.127,-0.101,-0.1,-0.001,0.28999999,0.4375
1579644000,,-0.1135,-0.14399999,-0.12,-0.12,-0.101,-0.1,0.004,0.29499999,0.4375
1579730400,,-0.114,-0.14399999,-0.119,-0.12,-0.112,-0.125,-0.01,0.26949999,0.4095
1579816800,,-0.114,-0.14399999,-0.121,-0.119,-0.112,-0.115,-0.01,0.26550001,0.40450001
1580076000,,-0.11,-0.134,-0.131,-0.13,-0.132,-0.14049999,-0.035,0.235,0.37149999
1580162400,,-0.1125,-0.236,-0.13,-0.13,-0.126,-0.13500001,-0.031,0.241,0.37599999
1580248800,,-0.1175,-0.236,-0.125,-0.12,-0.122,-0.1355,-0.025,0.235,0.3705
1580335200,,-0.119,-0.24150001,-0.14,-0.145,-0.146,-0.15549999,-0.051,0.226,0.35699999
1580421600,,-0.12,-0.25400001,-0.145,-0.155,-0.161,-0.16599999,-0.056,0.23100001,0.36649999
1580680800,,-0.1235,-0.2445,-0.149,-0.149,-0.162,-0.176,-0.05,0.241,0.38100001
1580767200,,-0.149,-0.149,-0.147,-0.148,-0.153,-0.1595,-0.047,0.25099999,0.391
1580853600,,-0.124,-0.23549999,-0.141,-0.13500001,-0.13699999,-0.1415,-0.032,0.271,0.41600001
1580940000,,-0.12899999,-0.23649999,-0.134,-0.119,-0.112,-0.12,-0.005,0.27450001,0.419
1581026400,,-0.139,-0.14049999,-0.14,-0.134,-0.127,-0.1455,-0.025,0.25,0.39500001
1581285600,,-0.131,-0.14049999,-0.155,-0.155,-0.146,-0.16599999,-0.051,0.23100001,0.36649999
1581458400,,-0.145,-0.134,-0.157,-0.148,-0.128,-0.132,-0.034,0.256,0.377
1581544800,,-0.114,-0.124,-0.162,-0.148,-0.13,-0.138,-0.031,0.26,0.392
1581631200,,-0.102,-0.163,-0.154,-0.139,-0.119,-0.123,-0.024,0.265,0.396
1581890400,,-0.129,-0.133,-0.152,-0.139,-0.124,-0.137,-0.029,0.249,0.382
1581976800,,-0.124,-0.161,-0.149,-0.149,-0.143,-0.163,-0.041,0.24,0.356
1582063200,,-0.128,-0.137,-0.107,-0.159,-0.137,-0.148,-0.042,0.239,0.371
1582149600,,-0.127,-0.16,-0.156,-0.159,-0.137,-0.144,-0.041,0.239,0.361
1582236000,,-0.126,-0.159,-0.145,-0.148,-0.152,-0.168,-0.056,0.219,0.337
1582495200,,-0.126,-0.159,-0.157,-0.159,-0.163,-0.174,-0.07,0.207,0.323
1582581600,,-0.132,-0.136,-0.193,-0.199,-0.211,-0.217,-0.097,0.214,0.342
1582668000,,-0.138,-0.178,-0.197,-0.201,-0.192,-0.203,-0.083,0.219,0.346
1582754400,,-0.137,-0.174,-0.199,-0.209,-0.206,-0.243,-0.099,0.213,0.351
1582840800,,-0.205,-0.209,-0.159,-0.254,-0.253,-0.269,-0.147,0.155,0.285
1583100000,,-0.157,-0.199,-0.228,-0.259,-0.249,-0.25,-0.129,0.158,0.293
1583186400,,-0.156,-0.178,-0.174,-0.25,-0.23,-0.249,-0.115,0.189,0.321
1583272800,,-0.158,-0.178,-0.228,-0.28,-0.274,-0.3,-0.145,0.184,0.311
1583359200,,-0.158,-0.207,-0.194,-0.248,-0.23,-0.254,-0.106,0.213,0.351
1583445600,,-0.352,-0.254,-0.254,-0.285,-0.269,-0.329,-0.134,0.183,0.316
1583701200,,-0.319,-0.248,-0.256,-0.307,-0.3,-0.349,-0.133,0.159,0.291
1583787600,,-0.297,-0.279,-0.213,-0.245,-0.189,-0.279,-0.029,0.22,0.307
1583874000,,-0.342,-0.17,-0.231,-0.228,-0.207,-0.317,-0.07,0.22,0.301
1583960400,,-0.338,-0.207,-0.22,-0.223,-0.195,-0.246,-0.063,0.245,0.312
1584046800,,-0.298,-0.18,-0.182,-0.198,-0.137,-0.2,-0.016,0.261,0.318
1584306000,,-0.314,-0.183,-0.25,-0.192,-0.117,-0.159,0.005,0.292,0.342
1584392400,,-0.313,-0.311,-0.233,-0.189,-0.099,-0.144,0.006,0.277,0.358
1584478800,,-0.224,-0.325,-0.171,-0.16,-0.084,-0.086,0.035,0.286,0.391
1584565200,,-0.284,-0.127,-0.247,-0.157,-0.034,0.04,0.114,0.362,0.452
1584651600,,-0.274,-0.253,-0.206,-0.149,-0.04,0.05,0.111,0.361,0.446
1584910800,,-0.551,-0.417,-0.219,-0.195,-0.066,-0.015,0.074,0.326,0.446
1584997200,,-0.44,-0.343,-0.223,-0.219,-0.105,-0.067,0.053,0.321,0.44
